LINDSTEDT_DENDRITIC_CELL_MATURATION_A	17	58	156	38.9338480435	8.62458428433e-20	2.44851947832e-16
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	24	205	156	12.9563033651	1.70592313966e-17	2.42155789675e-14
TIAN_TNF_SIGNALING_VIA_NFKB	12	28	156	68.1614583333	1.18632042938e-16	1.12265456634e-13
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	18	103	156	19.958056266	1.63168110026e-16	1.15808566091e-13
REACTOME_IMMUNE_SYSTEM	41	795	156	5.81168262023	3.49554841296e-16	1.98477238888e-13
MCLACHLAN_DENTAL_CARIES_UP	22	193	156	12.3969625556	7.32649564635e-16	3.46665352333e-13
BASSO_CD40_SIGNALING_UP	16	89	156	20.3866927593	5.26455646446e-15	2.13515368608e-12
QI_PLASMACYTOMA_UP	22	225	156	10.4168811117	1.87647179102e-14	6.65912926839e-12
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	15	85	156	19.7978723404	5.16736645137e-14	1.63001703949e-11
KEGG_LEISHMANIA_INFECTION	13	61	156	24.7215909091	2.02006681603e-13	5.73496969072e-11
SANA_TNF_SIGNALING_UP	13	68	156	21.5636363636	8.99263795768e-13	2.12750826349e-10
PID_IL27_PATHWAY	9	21	156	66.8214285714	8.88834958269e-13	2.12750826349e-10
WINTER_HYPOXIA_METAGENE	20	221	156	9.42786069652	1.34869031085e-12	2.94533214807e-10
MAHAJAN_RESPONSE_TO_IL1A_UP	13	72	156	20.0955315871	1.95236421226e-12	3.95911571329e-10
PID_IL23_PATHWAY	10	33	156	38.9636688505	2.78168052321e-12	5.26479400359e-10
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	12	64	156	20.9150641026	8.90703615272e-12	1.54138335792e-09
NABA_MATRISOME	31	631	156	5.1522	9.22984046656e-12	1.54138335792e-09
GROSS_HYPOXIA_VIA_ELK3_DN	16	143	156	11.6697412823	1.06055567481e-11	1.60589624155e-09
NABA_SECRETED_FACTORS	19	219	156	8.93762773723	1.07474563542e-11	1.60589624155e-09
KEGG_ALLOGRAFT_REJECTION	9	27	156	44.5272108844	1.33454096993e-11	1.80417229221e-09
KEGG_GRAFT_VERSUS_HOST_DISEASE	9	27	156	44.5272108844	1.33454096993e-11	1.80417229221e-09
GHANDHI_DIRECT_IRRADIATION_UP	13	84	156	16.6837387964	1.52664902191e-11	1.97007116964e-09
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP	17	179	156	9.76227906564	3.31805127941e-11	3.92497815927e-09
KEGG_HEMATOPOIETIC_CELL_LINEAGE	12	71	156	18.4237288136	3.23544173241e-11	3.92497815927e-09
SMID_BREAST_CANCER_LUMINAL_B_DN	25	438	156	5.85180119402	5.2187606924e-11	5.92642464229e-09
SCHOEN_NFKB_SIGNALING	9	31	156	36.4202226345	5.51483433987e-11	6.00809270796e-09
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	19	241	156	8.03817320971	5.73512576221e-11	6.00809270796e-09
GAURNIER_PSMD4_TARGETS	11	58	156	21.0767424798	5.92555814804e-11	6.00809270796e-09
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	11	59	156	20.6360632184	7.21044788464e-11	7.05877984293e-09
GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN	12	77	156	16.7153846154	8.74157110129e-11	8.00558721179e-09
GHANDHI_BYSTANDER_IRRADIATION_UP	11	60	156	20.2133708656	8.74056779862e-11	8.00558721179e-09
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	22	346	156	6.46531232725	1.07276499008e-10	9.5174368964e-09
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	15	144	156	10.6943757216	1.35378515414e-10	1.16466547049e-08
VERHAAK_AML_WITH_NPM1_MUTATED_UP	15	146	156	10.5294786422	1.64932831526e-10	1.37718914324e-08
NUYTTEN_EZH2_TARGETS_UP	34	843	156	4.21994366654	1.72291747085e-10	1.39753219992e-08
WINZEN_DEGRADED_VIA_KHSRP	12	83	156	15.2957746479	2.1684745905e-10	1.71008315623e-08
NABA_MATRISOME_ASSOCIATED	25	471	156	5.40469996235	2.4386676917e-10	1.82999146111e-08
KEGG_AUTOIMMUNE_THYROID_DISEASE	9	36	156	29.664399093	2.44944260381e-10	1.82999146111e-08
LINDSTEDT_DENDRITIC_CELL_MATURATION_B	10	50	156	22.375	2.60179702548e-10	1.89397480906e-08
