DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	11	21	96	170.241176471	5.27033542923e-19	1.23800179233e-15
KEGG_ASTHMA	9	22	96	104.689655172	1.70858974525e-14	2.0067386558e-11
BIOCARTA_IL5_PATHWAY	6	9	96	292.711111111	1.0096818771e-11	5.92935682326e-09
GAURNIER_PSMD4_TARGETS	10	58	96	31.7805232558	9.57703461593e-12	5.92935682326e-09
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	11	85	96	22.8936406995	2.18470744887e-11	1.02637555948e-08
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	13	144	96	15.5789570496	3.16378415135e-11	1.23862149525e-08
YOSHIMURA_MAPK8_TARGETS_UP	29	1009	96	5.36583917149	5.63925076544e-11	1.89237143543e-08
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	14	205	96	11.5918784319	2.25500928642e-10	6.62127101726e-08
KEGG_LEISHMANIA_INFECTION	9	61	96	26.0948275862	4.72761249402e-10	1.23390686094e-07
KEGG_ALLOGRAFT_REJECTION	7	27	96	51.7252808989	6.55819409328e-10	1.54051979251e-07
PID_AP1_PATHWAY	9	66	96	23.7967332123	9.79596207375e-10	2.09188317375e-07
MCLACHLAN_DENTAL_CARIES_UP	13	193	96	11.2953815261	1.23515471264e-09	2.41781534998e-07
GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN	9	77	96	19.9305273834	4.00001511172e-09	7.22771961341e-07
NABA_MATRISOME_ASSOCIATED	18	471	96	6.46867040245	6.28932831126e-09	1.05525944308e-06
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	11	146	96	12.4906318083	7.81047104213e-09	1.2231197652e-06
REACTOME_SIGNALING_BY_GPCR	16	383	96	6.9689373297	1.39478411264e-08	2.04771742537e-06
BIOCARTA_INFLAM_PATHWAY	6	24	96	48.7296296296	1.48239449811e-08	2.04832039769e-06
NABA_MATRISOME	20	631	96	5.39925919545	1.93581189617e-08	2.5262345245e-06
KEGG_GRAFT_VERSUS_HOST_DISEASE	6	27	96	41.7587301587	3.20366638974e-08	3.96074334184e-06
REACTOME_PROSTANOID_LIGAND_RECEPTORS	4	6	96	286.456521739	3.80999987552e-08	4.47484485379e-06
KIM_GLIS2_TARGETS_UP	8	71	96	18.9148629149	4.09125241228e-08	4.57635805545e-06
REACTOME_GPCR_LIGAND_BINDING	12	215	96	9.12033779029	4.59098629738e-08	4.90192127843e-06
NABA_SECRETED_FACTORS	12	219	96	8.94133885438	5.62644478513e-08	5.74631252186e-06
KEGG_TYPE_I_DIABETES_MELLITUS	6	33	96	32.4641975309	1.15753439596e-07	1.13293679005e-05
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	8	82	96	16.0896805897	1.28427204653e-07	1.20670201492e-05
