KEGG_BLADDER_CANCER	12	41	88	71.55353902	2.26752814834e-17	2.92284378322e-14
KEGG_PATHWAYS_IN_CANCER	22	296	88	15.6654501217	1.79760873984e-17	2.92284378322e-14
KEGG_MELANOMA	9	59	88	29.9096202532	1.569799719e-10	1.34898122519e-07
SENESE_HDAC1_TARGETS_UP	17	383	88	8.37046871392	4.54041190069e-10	2.92629546999e-07
BIOCARTA_TEL_PATHWAY	6	18	88	80.3109756098	1.24548091227e-09	6.42169958366e-07
DUTTA_APOPTOSIS_VIA_NFKB	7	33	88	43.7250712251	1.64457753361e-09	7.06620146941e-07
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	9	85	88	19.6384077282	4.47197315289e-09	1.60089208409e-06
KEGG_PROSTATE_CANCER	9	86	88	19.3818839388	4.96785751464e-09	1.60089208409e-06
SMID_BREAST_CANCER_BASAL_UP	18	530	88	6.35172991071	9.26374120147e-09	2.65354720193e-06
HINATA_NFKB_TARGETS_FIBROBLAST_UP	8	77	88	19.0	3.92877301027e-08	1.01283768205e-05
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	14	346	88	7.31398567242	5.88239964909e-08	1.30889383148e-05
KEGG_NON_SMALL_CELL_LUNG_CANCER	7	54	88	24.1497241923	6.09260123264e-08	1.30889383148e-05
PID_P53_DOWNSTREAM_PATHWAY	9	129	88	12.3958860759	1.75628728684e-07	3.34005037888e-05
KEGG_GLIOMA	7	63	88	20.2546296296	1.81383651297e-07	3.34005037888e-05
SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	6	39	88	29.1574279379	1.95807691145e-07	3.36528151847e-05
PID_AP1_PATHWAY	7	66	88	19.2203389831	2.51250790244e-07	4.04827835781e-05
KEGG_PANCREATIC_CANCER	7	69	88	18.2861409797	3.42527046822e-07	5.19432192181e-05
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	8	109	88	12.9485148515	5.97213760106e-07	8.55342818641e-05
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	11	254	88	7.60141093474	8.92896626427e-07	0.000121151973838
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	7	80	88	15.5176729241	9.50892729901e-07	0.000122570072884
DANG_BOUND_BY_MYC	21	989	88	3.94543295917	1.41348109248e-06	0.000173521631258
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	13	391	88	5.86536155203	1.69318324628e-06	0.000198410291314
WINTER_HYPOXIA_METAGENE	10	221	88	7.87702029408	1.95467998685e-06	0.000219094130701
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN	6	60	88	17.7899728997	2.6880364871e-06	0.000288739919322
BAKER_HEMATOPOIESIS_STAT3_TARGETS	4	16	88	52.2817460317	3.08755189474e-06	0.000318388351386
TENEDINI_MEGAKARYOCYTE_MARKERS	6	62	88	17.1520034843	3.26590665878e-06	0.000323827206398
BIOCARTA_ARF_PATHWAY	4	17	88	48.2564102564	4.0171599743e-06	0.000383564385694
PID_FOXM1_PATHWAY	5	39	88	23.3008504607	5.50622392334e-06	0.000461295456748
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	4	18	88	44.806122449	5.13881787494e-06	0.000461295456748
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	3	6	88	155.129411765	5.54699734647e-06	0.000461295456748
DING_LUNG_CANCER_MUTATED_RECURRENTLY	3	6	88	155.129411765	5.54699734647e-06	0.000461295456748
SMID_BREAST_CANCER_LUMINAL_B_DN	13	438	88	5.19755294118	5.88506424663e-06	0.000474115488369
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	7	107	88	11.3045679012	6.75589580979e-06	0.000527778769625
