GRESHOCK_CANCER_COPY_NUMBER_UP	14	305	24	62.2542955326	1.38314396315e-17	1.53943923099e-14
PID_PTP1B_PATHWAY	9	52	24	184.158139535	1.31736745651e-16	7.33114989546e-14
KEGG_ENDOCYTOSIS	10	175	24	56.5974025974	2.0654834062e-13	7.66294343701e-11
PID_GLYPICAN_1PATHWAY	6	26	24	220.45	3.99469051241e-12	1.11152263508e-09
KEGG_FOCAL_ADHESION	9	181	24	45.5895348837	1.47267449537e-11	3.2781734267e-09
PID_PDGFRB_PATHWAY	8	128	24	54.6791666667	3.8900376266e-11	5.45484829055e-09
KEGG_PATHWAYS_IN_CANCER	10	296	24	32.3501498501	3.92082536607e-11	5.45484829055e-09
REACTOME_REGULATION_OF_KIT_SIGNALING	5	15	24	348.394736842	3.67672967637e-11	5.45484829055e-09
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	9	205	24	39.9336734694	4.51305496137e-11	5.58114463556e-09
PID_TCPTP_PATHWAY	6	43	24	119.009009009	1.03704190414e-10	1.15422763931e-08
REACTOME_SIGNALING_BY_ILS	7	103	24	56.3988970588	4.29061722438e-10	4.02290968766e-08
PID_SHP2_PATHWAY	6	54	24	91.6597222222	4.33736893548e-10	4.02290968766e-08
PID_TXA2PATHWAY	6	55	24	89.7823129252	4.86280149295e-10	4.16330620127e-08
PID_EPHRINB_REV_PATHWAY	5	30	24	139.2	1.71378720565e-09	1.2716301066e-07
REACTOME_PECAM1_INTERACTIONS	4	10	24	441.5	1.71283266619e-09	1.2716301066e-07
PID_P38_ALPHA_BETA_PATHWAY	5	31	24	133.836032389	2.04092137961e-09	1.41971593469e-07
PID_EPHA_FWDPATHWAY	5	32	24	128.869395712	2.41598095619e-09	1.58175694367e-07
PID_ALPHA_SYNUCLEIN_PATHWAY	5	33	24	124.257518797	2.84400540167e-09	1.75854334003e-07
REACTOME_SIGNALING_BY_SCF_KIT	6	74	24	64.6029411765	3.03932435852e-09	1.78040421633e-07
BIOCARTA_CBL_PATHWAY	4	13	24	294.266666667	5.81071795742e-09	3.2336645433e-07
