GRESHOCK_CANCER_COPY_NUMBER_UP	8	297	13	62.460899654	1.957981342e-10	8.07667303576e-08
KEGG_ENDOCYTOSIS	7	165	13	84.2879746835	1.67052543974e-10	8.07667303576e-08
PID_AJDISS_2PATHWAY	5	47	13	171.651785714	1.10665819826e-09	2.65867563637e-07
REACTOME_REGULATION_OF_KIT_SIGNALING	4	15	13	467.393939394	1.289054854e-09	2.65867563637e-07
PID_PTP1B_PATHWAY	5	51	13	156.671195652	1.69081877429e-09	2.78985097758e-07
PID_TXA2PATHWAY	5	54	13	147.040816327	2.27238994726e-09	3.12453617748e-07
BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	4	22	13	285.456790123	6.87800338223e-09	7.33837701028e-07
KEGG_PATHWAYS_IN_CANCER	7	282	13	47.9309090909	7.11600194936e-09	7.33837701028e-07
PID_GLYPICAN_1PATHWAY	4	24	13	256.866666667	9.97878249615e-09	9.14721728814e-07
PID_P38_ALPHA_BETA_PATHWAY	4	31	13	190.156378601	2.94200906589e-08	1.73368391383e-06
KEGG_ERBB_SIGNALING_PATHWAY	5	84	13	90.9651898734	2.18016218624e-08	1.73368391383e-06
PID_EPHRINB_REV_PATHWAY	4	30	13	197.487179487	2.56398998718e-08	1.73368391383e-06
PID_ALPHA_SYNUCLEIN_PATHWAY	4	30	13	197.487179487	2.56398998718e-08	1.73368391383e-06
PID_EPHA_FWDPATHWAY	4	31	13	190.156378601	2.94200906589e-08	1.73368391383e-06
PID_AMB2_NEUTROPHILS_PATHWAY	4	38	13	150.91503268	6.87177312304e-08	3.77947521767e-06
PID_TCPTP_PATHWAY	4	43	13	131.50997151	1.14530902095e-07	5.9054996393e-06
REACTOME_PECAM1_INTERACTIONS	3	10	13	496.028571429	1.31565843033e-07	6.3848129707e-06
PID_PDGFRB_PATHWAY	5	125	13	59.671875	1.6173963593e-07	7.41306664677e-06
PID_PI3KCI_PATHWAY	4	48	13	116.515151515	1.80019005844e-07	7.81661472742e-06
PID_ERBB_NETWORK_PATHWAY	3	12	13	385.733333333	2.40891942205e-07	9.93679261594e-06
