KEGG_ERBB_SIGNALING_PATHWAY	5	84	9	181.993670886	2.18361361829e-09	7.18408880419e-07
BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	4	22	9	514.0	1.21811205594e-09	7.18408880419e-07
GRESHOCK_CANCER_COPY_NUMBER_UP	6	297	9	77.5807560137	2.12277677285e-08	4.65595705512e-06
PID_AJDISS_2PATHWAY	4	47	9	214.697674419	2.94460896407e-08	4.8438817459e-06
PID_PTP1B_PATHWAY	4	51	9	196.357446809	4.11986475135e-08	5.42174201278e-06
PID_TXA2PATHWAY	4	54	9	184.528	5.20831872192e-08	5.71178953171e-06
PID_ERBB_NETWORK_PATHWAY	3	12	9	643.111111111	7.09165651441e-08	6.66615712355e-06
BIOCARTA_CBL_PATHWAY	3	13	9	578.75	9.21557290726e-08	7.57980871622e-06
KEGG_ADHERENS_JUNCTION	4	72	9	135.470588235	1.68377632224e-07	1.14103104629e-05
REACTOME_AXON_GUIDANCE	5	200	9	72.9871794872	1.73408973601e-07	1.14103104629e-05
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	3	20	9	340.235294118	3.66336352274e-07	2.1913574527e-05
REACTOME_SIGNALING_BY_ERBB2	4	91	9	105.710344828	4.34551777054e-07	2.38279224418e-05
PID_GLYPICAN_1PATHWAY	3	24	9	275.333333333	6.49397445532e-07	3.28695014739e-05
KEGG_PATHWAYS_IN_CANCER	5	282	9	51.0108303249	9.57534548975e-07	4.50041238018e-05
PID_P38_ALPHA_BETA_PATHWAY	3	31	9	206.375	1.43829530643e-06	5.25776839797e-05
PID_EPHRINB_REV_PATHWAY	3	30	9	214.037037037	1.29961057605e-06	5.25776839797e-05
PID_ALPHA_SYNUCLEIN_PATHWAY	3	30	9	214.037037037	1.29961057605e-06	5.25776839797e-05
PID_EPHA_FWDPATHWAY	3	31	9	206.375	1.43829530643e-06	5.25776839797e-05
PID_PDGFRB_PATHWAY	4	125	9	75.7818181818	1.55723169875e-06	5.39293925145e-05
PID_ARF6_PATHWAY	3	33	9	192.583333333	1.7444359759e-06	5.73919436071e-05
REACTOME_DEVELOPMENTAL_BIOLOGY	5	327	9	43.7072981366	1.99091063935e-06	6.23818666997e-05
PID_AMB2_NEUTROPHILS_PATHWAY	3	38	9	165.0	2.69198652393e-06	8.05148696703e-05
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	3	40	9	156.054054054	3.1503257215e-06	9.01267097715e-05
PID_TCPTP_PATHWAY	3	43	9	144.3125	3.93044857533e-06	0.00010775979844
PID_A6B1_A6B4_INTEGRIN_PATHWAY	3	44	9	140.780487805	4.21640197032e-06	0.000110975699859
KEGG_ENDOCYTOSIS	4	165	9	56.7552795031	4.71781347148e-06	0.000119396971701
PID_PI3KCI_PATHWAY	3	48	9	128.222222222	5.49784785113e-06	0.000130791305228
KEGG_FOCAL_ADHESION	4	172	9	54.3571428571	5.56558745649e-06	0.000130791305228
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	3	63	9	96.0416666667	1.25493894377e-05	0.000284741318967
TCGA_GLIOBLASTOMA_MUTATED	2	8	9	551.476190476	1.49576194531e-05	0.000328070453339
REACTOME_PECAM1_INTERACTIONS	2	10	9	413.535714286	2.40196815997e-05	0.000509837112664
HASINA_NOL7_TARGETS_DN	2	12	9	330.771428571	3.52005088726e-05	0.000723810463692
PID_CXCR4_PATHWAY	3	95	9	62.4619565217	4.3199716945e-05	0.000861376174237
BIOCARTA_BARRESTIN_SRC_PATHWAY	2	14	9	275.595238095	4.8494966379e-05	0.000911705367925
PID_SYNDECAN_3_PATHWAY	2	14	9	275.595238095	4.8494966379e-05	0.000911705367925
REACTOME_REGULATION_OF_KIT_SIGNALING	2	15	9	254.373626374	5.59332039997e-05	0.00102233467311
FINETTI_BREAST_CANCER_KINOME_GREEN	2	16	9	236.183673469	6.38979272126e-05	0.00113634692178
PID_NFKAPPAB_ATYPICAL_PATHWAY	2	17	9	220.419047619	7.23884964014e-05	0.00122132386236
BIOCARTA_SPRY_PATHWAY	2	17	9	220.419047619	7.23884964014e-05	0.00122132386236
KEGG_CALCIUM_SIGNALING_PATHWAY	3	120	9	49.0085470085	8.68004207182e-05	0.00142786692081
NOJIMA_SFRP2_TARGETS_DN	2	19	9	194.453781513	9.09446167211e-05	0.0014595501903
PID_ECADHERIN_KERATINOCYTE_PATHWAY	2	20	9	183.634920635	0.000101008891109	0.00154567093836
REACTOME_CTLA4_INHIBITORY_SIGNALING	2	20	9	183.634920635	0.000101008891109	0.00154567093836
BIOCARTA_HER2_PATHWAY	2	21	9	173.954887218	0.000111596457979	0.00166887430341
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	3	143	9	40.875	0.000146168914436	0.00213731434887
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	2	25	9	143.652173913	0.000159166915136	0.00227677891651
