KEGG_NON_SMALL_CELL_LUNG_CANCER	4	54	9	184.528	5.20831872192e-08	3.01561653999e-05
KEGG_PANCREATIC_CANCER	4	67	9	146.285714286	1.25664031867e-07	3.63797372255e-05
BIOCARTA_RACCYCD_PATHWAY	3	26	9	251.347826087	8.33557998812e-07	0.000101273556184
KEGG_PATHWAYS_IN_CANCER	5	282	9	51.0108303249	9.57534548975e-07	0.000101273556184
BIOCARTA_CELLCYCLE_PATHWAY	3	23	9	289.125	5.68443643265e-07	0.000101273556184
BIOCARTA_G1_PATHWAY	3	28	9	231.2	1.04946690346e-06	0.000101273556184
GRESHOCK_CANCER_COPY_NUMBER_UP	5	297	9	48.3261986301	1.23756174692e-06	0.000102364035924
REACTOME_G1_PHASE	3	35	9	180.515625	2.09099310457e-06	0.000151335625943
PID_FOXM1_PATHWAY	3	38	9	165.0	2.69198652393e-06	0.000155866019736
KEGG_BLADDER_CANCER	3	38	9	165.0	2.69198652393e-06	0.000155866019736
KEGG_MELANOMA	3	54	9	113.078431373	7.86601648447e-06	0.000414038504046
PID_ATF2_PATHWAY	3	56	9	108.79245283	8.78391909646e-06	0.000423824096404
KEGG_GLIOMA	3	62	9	97.6779661017	1.19564531457e-05	0.000494484740812
PID_RB_1PATHWAY	3	61	9	99.3706896552	1.13823451269e-05	0.000494484740812
KEGG_P53_SIGNALING_PATHWAY	3	64	9	94.4590163934	1.31614476225e-05	0.00050803187823
KEGG_CHRONIC_MYELOID_LEUKEMIA	3	73	9	82.25	1.95786680126e-05	0.000708503048707
KEGG_SMALL_CELL_LUNG_CANCER	3	80	9	74.7272727273	2.57927070844e-05	0.000878469258935
SA_REG_CASCADE_OF_CYCLIN_EXPR	2	13	9	300.675324675	4.15838544652e-05	0.0013376139853
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	3	99	9	59.8385416667	4.88767389722e-05	0.00148945430868
SA_G1_AND_S_PHASES	2	15	9	254.373626374	5.59332039997e-05	0.00161926625579
BIOCARTA_P53_PATHWAY	2	16	9	236.183673469	6.38979272126e-05	0.00176175713601
KEGG_CELL_CYCLE	3	118	9	49.8695652174	8.25612825159e-05	0.00207839054681
SCHEIDEREIT_IKK_TARGETS	2	18	9	206.625	8.14042724435e-05	0.00207839054681
REACTOME_MITOTIC_G1_G1_S_PHASES	3	126	9	46.593495935	0.000100368356743	0.00233936591808
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	2	20	9	183.634920635	0.000101008891109	0.00233936591808
CHIN_BREAST_CANCER_COPY_NUMBER_UP	2	23	9	157.360544218	0.000134338921143	0.00299162443622
HEDENFALK_BREAST_CANCER_BRCA1_VS_BRCA2	3	142	9	41.1726618705	0.000143158344831	0.00306995117248
PID_IL2_STAT5_PATHWAY	2	25	9	143.652173913	0.000159166915136	0.0032913444237
OHM_METHYLATED_IN_ADULT_CANCERS	2	26	9	137.654761905	0.000172361397393	0.00344128445141
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	2	29	9	122.328042328	0.00021505917091	0.00415064199856
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	2	32	9	110.066666667	0.000262415132849	0.00490123748127
BIOCARTA_CARM_ER_PATHWAY	2	34	9	103.169642857	0.00029656522592	0.00536597705649
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	2	36	9	97.0840336134	0.000332772990443	0.00583865337777
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	2	37	9	94.3020408163	0.0003516469243	0.0059883402697
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	2	41	9	84.6007326007	0.000432261660932	0.00715084290513
HOFMANN_CELL_LYMPHOMA_UP	2	43	9	80.4599303136	0.000475631639819	0.00764974220709
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	3	228	9	25.2444444444	0.000577609185718	0.00880301218803
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	2	48	9	71.6832298137	0.000592949007484	0.00880301218803
HOQUE_METHYLATED_IN_CANCER	2	48	9	71.6832298137	0.000592949007484	0.00880301218803
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	2	51	9	67.27696793	0.000669412100618	0.00945340503068
KEGG_ENDOMETRIAL_CANCER	2	51	9	67.27696793	0.000669412100618	0.00945340503068
