GRESHOCK_CANCER_COPY_NUMBER_UP	13	297	25	42.9709507042	6.36186817104e-15	7.82509785038e-12
KEGG_ENDOCYTOSIS	11	165	25	58.1581632653	1.32101091567e-14	8.12421713136e-12
KEGG_PATHWAYS_IN_CANCER	12	282	25	38.5675213675	1.35758388138e-13	5.56609391366e-11
PID_TCPTP_PATHWAY	7	43	25	124.49845679	2.65727660501e-12	8.17112556041e-10
PID_SHP2_PATHWAY	7	51	25	101.791666667	9.44346848183e-12	2.32309324653e-09
PID_AJDISS_2PATHWAY	6	47	25	88.7445442875	5.34429304942e-10	1.09558007513e-07
PID_PTP1B_PATHWAY	6	51	25	80.8280701754	8.91324071749e-10	1.56618372607e-07
ST_STAT3_PATHWAY	4	10	25	367.015873016	3.50212593404e-09	5.38451862359e-07
BIOCARTA_CBL_PATHWAY	4	13	25	244.613756614	1.18721150639e-08	1.62252239207e-06
REACTOME_REGULATION_OF_KIT_SIGNALING	4	15	25	200.103896104	2.25992693784e-08	2.77971013354e-06
FINETTI_BREAST_CANCER_KINOME_GREEN	4	16	25	183.412698413	3.00886686069e-08	3.21096742528e-06
PID_FGF_PATHWAY	5	44	25	73.8846153846	3.13265114662e-08	3.21096742528e-06
KEGG_FOCAL_ADHESION	7	172	25	26.8592592593	5.39687835041e-08	5.10627720847e-06
KEGG_MELANOMA	5	54	25	58.7551020408	8.99186223739e-08	7.89999325142e-06
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	4	23	25	115.769423559	1.4491348591e-07	1.18829058446e-05
ST_INTERLEUKIN_4_PATHWAY	4	24	25	109.971428571	1.73644019368e-07	1.33488839889e-05
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	4	25	25	104.725623583	2.0641930783e-07	1.49350440371e-05
BIOCARTA_ERK_PATHWAY	4	27	25	95.602484472	2.85546235753e-07	1.95123261098e-05
KEGG_ADHERENS_JUNCTION	5	72	25	42.9029850746	3.87621673056e-07	2.50934030452e-05
REACTOME_SIGNALING_BY_SCF_KIT	5	73	25	42.2683823529	4.15523320836e-07	2.55546842314e-05
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	6	143	25	26.3373031118	4.64101911744e-07	2.71831119736e-05
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	3	9	25	262.795454545	7.3766488664e-07	3.9449035242e-05
ST_JAK_STAT_PATHWAY	3	9	25	262.795454545	7.3766488664e-07	3.9449035242e-05
REACTOME_IL_2_SIGNALING	4	36	25	68.6607142857	9.45973600392e-07	4.84811470201e-05
REACTOME_PECAM1_INTERACTIONS	3	10	25	225.233766234	1.05230710304e-06	5.17735094694e-05
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	6	167	25	22.3641712978	1.15567877034e-06	5.38458463384e-05
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	4	38	25	64.6106442577	1.18198199279e-06	5.38458463384e-05
REACTOME_SIGNALING_BY_ILS	5	98	25	30.8387096774	1.81210667729e-06	7.96032576095e-05
BIOCARTA_IL22BP_PATHWAY	3	13	25	157.622727273	2.497305531e-06	0.000105920200108
PID_PI3KCI_PATHWAY	4	48	25	49.8831168831	3.07086655963e-06	0.000121844060269
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	4	48	25	49.8831168831	3.07086655963e-06	0.000121844060269
REACTOME_SHC_MEDIATED_CASCADE	3	15	25	131.329545455	3.9616860054e-06	0.000152277305833
REACTOME_PI3K_CASCADE	4	52	25	45.7103174603	4.2478535324e-06	0.000158329086208
PID_TXA2PATHWAY	4	54	25	43.8742857143	4.94780133758e-06	0.000178993989565
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	4	56	25	42.1794871795	5.72965668727e-06	0.000191570080943
PID_PDGFRB_PATHWAY	5	125	25	23.84375	6.01875344245e-06	0.000191570080943
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	9	670	25	9.27231467474	6.0741732982e-06	0.000191570080943
BIOCARTA_IL7_PATHWAY	3	17	25	112.548701299	5.90392242053e-06	0.000191570080943
FINETTI_BREAST_CANCERS_KINOME_BLUE	3	17	25	112.548701299	5.90392242053e-06	0.000191570080943
BIOCARTA_IL2_PATHWAY	3	19	25	98.4630681818	8.38916328192e-06	0.000257966770919
KEGG_GLIOMA	4	62	25	37.7963875205	8.62681218793e-06	0.000258804365638
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	4	63	25	37.1525423729	9.19831779549e-06	0.000269379306868
REACTOME_CTLA4_INHIBITORY_SIGNALING	3	20	25	92.6631016043	9.85556024419e-06	0.000281914862799
BIOCARTA_IL6_PATHWAY	3	21	25	87.5075757576	1.14817931518e-05	0.000320968308563
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	4	68	25	34.2351190476	1.24848591768e-05	0.000341252817499
REACTOME_IL_RECEPTOR_SHC_SIGNALING	3	22	25	82.8947368421	1.32757916268e-05	0.000354983123933
REACTOME_FRS2_MEDIATED_CASCADE	3	23	25	78.7431818182	1.52454382412e-05	0.000398976362482
PID_GLYPICAN_1PATHWAY	3	24	25	74.987012987	1.73985686917e-05	0.000445838322726
PID_IL2_STAT5_PATHWAY	3	25	25	71.5723140496	1.97429719709e-05	0.000495588888248
KEGG_PROSTATE_CANCER	4	83	25	27.6986136227	2.7564579623e-05	0.000675318518823
SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	3	28	25	62.9672727273	2.80010117561e-05	0.000675318518823
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	4	86	25	26.6782810685	3.17151945855e-05	0.000750186333465
PID_EPHRINB_REV_PATHWAY	3	30	25	58.2929292929	3.46034478984e-05	0.000773858925728
PID_ALPHA_SYNUCLEIN_PATHWAY	3	30	25	58.2929292929	3.46034478984e-05	0.000773858925728
REACTOME_CD28_CO_STIMULATION	3	30	25	58.2929292929	3.46034478984e-05	0.000773858925728
PID_P38_ALPHA_BETA_PATHWAY	3	31	25	56.2061688312	3.82564631903e-05	0.000784257495402
KEGG_PRIMARY_IMMUNODEFICIENCY	3	31	25	56.2061688312	3.82564631903e-05	0.000784257495402
PID_IL2_PI3K_PATHWAY	3	31	25	56.2061688312	3.82564631903e-05	0.000784257495402
PID_EPHA_FWDPATHWAY	3	31	25	56.2061688312	3.82564631903e-05	0.000784257495402
REACTOME_SIGNALING_BY_FGFR	4	90	25	25.4285714286	3.79406345686e-05	0.000784257495402
PID_CXCR4_PATHWAY	4	95	25	24.0209314495	4.69287694419e-05	0.00091622835577
PID_ARF6_PATHWAY	3	33	25	52.45	4.63034226578e-05	0.00091622835577
REACTOME_SIGNALING_BY_FGFR_MUTANTS	3	33	25	52.45	4.63034226578e-05	0.00091622835577
PID_EPO_PATHWAY	3	34	25	50.7536656891	5.07121646839e-05	0.000974624415018
REACTOME_DEVELOPMENTAL_BIOLOGY	6	327	25	11.0595179538	5.42495865293e-05	0.00102656909894
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	4	99	25	23.0015037594	5.51694300804e-05	0.00102815756059
REACTOME_AXON_GUIDANCE	5	200	25	14.5769230769	5.83808369774e-05	0.00107176760421
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	3	36	25	47.6694214876	6.03368301519e-05	0.00109138678069
ELVIDGE_HIF2A_TARGETS_UP	2	6	25	251.456521739	6.65832392399e-05	0.00112723680906
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	4	104	25	21.8419047619	6.69010463912e-05	0.00112723680906
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	2	6	25	251.456521739	6.65832392399e-05	0.00112723680906
ST_IL_13_PATHWAY	2	6	25	251.456521739	6.65832392399e-05	0.00112723680906
SMID_BREAST_CANCER_NORMAL_LIKE_UP	6	337	25	10.7158530768	6.41633463093e-05	0.00112723680906
PID_AMB2_NEUTROPHILS_PATHWAY	3	38	25	44.9376623377	7.10860909378e-05	0.00116581189138
KEGG_BLADDER_CANCER	3	38	25	44.9376623377	7.10860909378e-05	0.00116581189138
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	4	107	25	21.2001849283	7.47585629022e-05	0.00120990832065
PID_ECADHERIN_STABILIZATION_PATHWAY	3	40	25	42.5012285012	8.3017348525e-05	0.00130911972674
PID_ER_NONGENOMIC_PATHWAY	3	40	25	42.5012285012	8.3017348525e-05	0.00130911972674
